SystemNotes,guproplanid,guaccountid,ExpiryDate,ProPlanCode,B_Isvalid,CAFReserve,SMSSID,VCNO,STBNO,Status,CASType,RefNo,NextRenewal,LCOCode,GULCOID,SubsName,RowNumber,MainKey,DateofActivated,TotalB2BAmount,TotalB2CAmount,BillingDetails,id
0,P000100010000100001000000427,M000100010000100001008191363,4/11/2019 4:37:41 AM,DD RAJKOT,0,,8191363,000094913910,350115255069686,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,13,0067A31A,,206.50,359.90,,13
0,P000100010000100001000000427,M000100010000100001008195043,4/11/2019 4:37:41 AM,DD RAJKOT,0,,8195043,000094878352,350115255075311,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,14,0067B1AB,,117.33,216.53,,14
0,P000100010000100001000000427,M000100010000100001008256041,4/11/2019 4:37:41 AM,DD RAJKOT,0,,8256041,000103287835,350115231379365,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,15,0068B4D5,,117.33,216.53,,15
0,P000100010000100001000000427,M000100010000100001008256055,4/11/2019 4:37:41 AM,DD RAJKOT,0,,8256055,000095411963,350115235351907,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,16,0068B4E2,,117.33,216.53,,16
0,P000100010000100001000000427,M000100010000100001008256384,4/11/2019 4:37:41 AM,DD RAJKOT,0,,8256384,000095413969,350115233365149,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,17,0068B6B0,,149.07,265.92,,17
0,P000100010000100001000000427,M000100010000100001009118220,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9118220,000108904061,350115361373360,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,18,0076A646,,213.74,326.57,,18
0,P000100010000100001000000427,M000100010000100001009118223,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9118223,000108904038,350115361373352,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,19,0076A64A,,117.33,216.53,,19
0,P000100010000100001000000427,M000100010000100001009189878,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9189878,000105940407,350115362033716,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,21,0077C6D5,,194.56,304.75,,21
0,P000100010000100001000000427,M000100010000100001009189928,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9189928,000110395993,350115357162058,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,23,0077C6F1,,117.33,216.53,,23
0,P000100010000100001000000427,M000100010000100001009189934,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9189934,000110397163,350115357162538,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,24,0077C6F4,,206.50,359.90,,24
0,P000100010000100001000000427,M000100010000100001009189938,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9189938,000110397213,350115357162553,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,25,0077C6F6,,117.33,216.53,,25
0,P000100010000100001000000427,M000100010000100001009189940,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9189940,000110397254,350115357162561,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,26,0077C6F7,,135.44,250.46,,26
0,P000100010000100001000000427,M000100010000100001009633876,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9633876,000202593372,350115363313885,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,28,007EC581,,117.33,216.53,,28
0,P000100010000100001000000427,M000100010000100001009633879,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9633879,000202597324,350115363314339,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,29,007EC584,,183.90,292.64,,29
0,P000100010000100001000000427,M000100010000100001009633882,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9633882,000202597175,350115363314388,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,31,007EC587,,215.32,328.34,,31
0,P000100010000100001000000427,M000100010000100001009633883,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9633883,000202597134,350115363314396,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,32,007EC588,,139.24,274.94,,32
0,P000100010000100001000000427,M000100010000100001009633886,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9633886,000202597019,350115363314420,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,33,007EC58B,,215.84,328.93,,33
0,P000100010000100001000000427,M000100010000100001009668868,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9668868,000107242703,350116004056057,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,34,007F50F6,,134.06,236.00,,34
0,P000100010000100001000000427,M000100010000100001009668875,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9668875,000107240939,350116004057667,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,35,007F50FC,,152.94,283.20,,35
0,P000100010000100001000000427,M000100010000100001009668877,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9668877,000107240566,350116004057709,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,36,007F50FD,,132.23,246.33,,36
0,P000100010000100001000000427,M000100010000100001009668878,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9668878,000107240558,350116004057717,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,37,007F50FE,,117.33,216.53,,37
0,P000100010000100001000000427,M000100010000100001009683031,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9683031,000210090726,350116016381733,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,38,007F8DA1,,172.22,279.37,,38
0,P000100010000100001000000427,M000100010000100001009683032,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9683032,000210090700,350116016381741,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,39,007F8DA2,,234.28,349.88,,39
0,P000100010000100001000000427,M000100010000100001009683746,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9683746,000210415055,350116020370417,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,40,007F8FB3,,117.33,216.53,,40
0,P000100010000100001000000427,M000100010000100001009684743,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9684743,000210603296,350116022385546,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,42,007F9482,,129.12,230.40,,42
0,P000100010000100001000000427,M000100010000100001009684912,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9684912,000210603411,350116022385504,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,43,007F9497,,222.08,336.02,,43
0,P000100010000100001000000427,M000100010000100001009778513,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9778513,000210459228,350116020360483,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,44,0081113C,,139.24,274.94,,44
0,P000100010000100001000000427,M000100010000100001009778523,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9778523,000210459194,350116020360491,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,45,0081118D,,215.32,328.34,,45
0,P000100010000100001000000427,M000100010000100001009972194,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9972194,000205407190,350115364197576,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,46,0084109B,,117.33,216.53,,46
0,P000100010000100001000000427,M000100010000100001009972826,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9972826,000112641808,350116029022365,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,48,0084122C,,117.33,216.53,,48
0,P000100010000100001000000427,M000100010000100001009973044,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9973044,000112647086,350116029121779,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,49,00841437,,117.33,216.53,,49
0,P000100010000100001000000427,M000100010000100001009973305,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9973305,000207316092,350116029104395,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,50,00841572,,117.33,216.53,,50
0,P000100010000100001000000427,M000100010000100001009973310,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9973310,000207318841,350116029104270,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,51,00841559,,211.06,349.28,,51
0,P000100010000100001000000427,M000100010000100001009973325,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9973325,000213698871,350116029104585,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,52,0084157E,,137.05,238.95,,52
0,P000100010000100001000000427,M000100010000100001009988961,4/11/2019 4:37:41 AM,DD RAJKOT,0,,9988961,000103806014,350115235350560,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,54,00845321,,108.88,207.39,,54
0,P000100010000100001000000427,M000100010000100001010056962,4/11/2019 4:25:52 AM,DD RAJKOT,0,,10056962,000112037312,350116029026077,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,55,0085623A,,131.19,245.15,,55
0,P000100010000100001000000427,M000100010000100001010079800,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10079800,000112045851,350116029022605,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,56,0085C34E,,117.33,216.53,,56
0,P000100010000100001000000427,M000100010000100001010079825,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10079825,000211269436,350116031048135,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,57,0085C367,,131.19,245.15,,57
0,P000100010000100001000000427,M000100010000100001010080961,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10080961,000112035209,350116029026879,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,59,0085C80E,,117.33,216.53,,59
0,P000100010000100001000000427,M000100010000100001010080964,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10080964,000111991055,350116029026846,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,60,0085C816,,219.48,333.06,,60
0,P000100010000100001000000427,M000100010000100001010080966,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10080966,000112035233,350116029026861,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,61,0085C81E,,117.33,216.53,,61
0,P000100010000100001000000427,M000100010000100001010080968,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10080968,000111991089,350116029026887,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,62,0085C820,,231.40,346.63,,62
0,P000100010000100001000000427,M000100010000100001010080973,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10080973,000112035266,350116029026853,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,63,0085C824,,185.98,295.00,,63
0,P000100010000100001000000427,M000100010000100001010141695,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10141695,000010433563,320012128158522,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,65,0086C183,,117.33,216.53,,65
0,P000100010000100001000000427,M000100010000100001010187554,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10187554,000213393192,350116033096959,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,67,008788C5,,157.16,262.26,,67
0,P000100010000100001000000427,M000100010000100001010248387,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10248387,000205748593,350116014199632,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,68,008867AD,,190.14,299.73,,68
0,P000100010000100001000000427,M000100010000100001010330684,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10330684,000008883373,310011129188522,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,69,0089B1BF,,117.33,216.53,,69
0,P000100010000100001000000427,M000100010000100001010781056,4/11/2019 4:25:52 AM,DD RAJKOT,0,,10781056,000109842179,350115362049860,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,70,00907172,,139.24,274.94,,70
0,P000100010000100001000000427,M000100010000100001010798543,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10798543,000112058193,350116029124484,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,71,0090BD3E,,157.36,288.22,,71
0,P000100010000100001000000427,M000100010000100001010828563,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10828563,000207320870,350116029104304,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,72,009142A7,,137.05,238.95,,72
0,P000100010000100001000000427,M000100010000100001010832664,4/11/2019 4:37:41 AM,DD RAJKOT,0,,10832664,000112641790,350116029022332,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,73,0091560B,,223.12,337.20,,73
0,P000100010000100001000000427,M000100010000100001011008029,4/11/2019 4:37:42 AM,DD RAJKOT,0,,11008029,34BDFA65884A,400013052013090,Active,CISCO,-,-,LCORK680,M000100010000100001000018899,Dummy,74,CISCO,,117.33,216.53,,74
0,P000100010000100001000000427,M000100010000100001011061627,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11061627,000111991139,350116029026929,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,75,00956FBB,,117.33,216.53,,75
0,P000100010000100001000000427,M000100010000100001011187975,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11187975,000215645946,350117045045810,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,77,009A7E5A,,235.82,351.65,,77
0,P000100010000100001000000427,M000100010000100001011194180,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11194180,000093376622,350015087055285,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,78,009ADCA1,,206.50,359.90,,78
0,P000100010000100001000000427,M000100010000100001011198994,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11198994,000112041892,350116029024262,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,79,009B1B42,,117.33,216.53,,79
0,P000100010000100001000000427,M000100010000100001011202797,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11202797,000214567620,350117046011951,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,80,009B475B,,117.33,216.53,,80
0,P000100010000100001000000427,M000100010000100001011202822,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11202822,000214567661,350117045045265,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,81,009B47A8,,117.33,216.53,,81
0,P000100010000100001000000427,M000100010000100001011217839,4/11/2019 4:37:42 AM,DD RAJKOT,0,,11217839,34BDFA5CE0C4,400013021307821,Active,CISCO,-,-,LCORK680,M000100010000100001000018899,Dummy,82,CISCO,,178.38,312.12,,82
0,P000100010000100001000000427,M000100010000100001011229411,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11229411,000202592978,350115363313786,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,83,009CAF74,,128.33,241.90,,83
0,P000100010000100001000000427,M000100010000100001011251592,4/11/2019 4:37:42 AM,DD RAJKOT,0,,11251592,34BDFA5CA03D,400013021129019,Active,CISCO,-,-,LCORK680,M000100010000100001000018899,Dummy,84,CISCO,,107.08,205.32,,84
0,P000100010000100001000000427,M000100010000100001011255690,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11255690,000008883399,310011129188530,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,85,009DDB96,,159.16,290.28,,85
0,P000100010000100001000000427,M000100010000100001011269969,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11269969,000004598587,350115235357037,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,86,009E6C07,,164.70,270.82,,86
0,P000100010000100001000000427,M000100010000100001011280593,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11280593,000202592655,350115363313703,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,87,009EC51C,,117.33,216.53,,87
0,P000100010000100001000000427,M000100010000100001011298022,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11298022,000210413852,350116020370219,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,88,009F611C,,117.33,216.53,,88
0,P000100010000100001000000427,M000100010000100001011299722,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11299722,000004590931,320013158018115,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,89,009F6DFB,,117.33,216.53,,89
0,P000100010000100001000000427,M000100010000100001011302072,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11302072,000096091384,330014168333203,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,90,009F7F9F,,117.33,216.53,,90
0,P000100010000100001000000427,M000100010000100001011305538,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11305538,000097139117,350115251223329,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,91,009F97E2,,117.33,216.53,,91
0,P000100010000100001000000427,M000100010000100001011308355,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11308355,000202597092,350115363314404,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,92,009FB083,,237.97,379.37,,92
0,P000100010000100001000000427,M000100010000100001011314189,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11314189,000008872327,310011129183440,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,93,009FDF80,,131.19,245.15,,93
0,P000100010000100001000000427,M000100010000100001011339802,4/11/2019 4:37:42 AM,DD RAJKOT,0,,11339802,24767D785475,400012325062587,Active,CISCO,-,-,LCORK680,M000100010000100001000018899,Dummy,96,CISCO,,117.33,216.53,,96
0,P000100010000100001000000427,M000100010000100001011359662,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11359662,000039139498,330013312463932,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,97,00A123BF,,225.80,353.13,,97
0,P000100010000100001000000427,M000100010000100001011382787,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11382787,000094869864,350115363313778,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,98,00A1B53D,,117.33,216.53,,98
0,P000100010000100001000000427,M000100010000100001011393542,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11393542,000094871100,350115255058861,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,99,00A1F81E,,215.32,328.34,,99
0,P000100010000100001000000427,M000100010000100001011407574,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11407574,000213539117,350116356027680,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,100,00A25DF2,,137.05,238.95,,100
0,P000100010000100001000000427,M000100010000100001011481524,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11481524,000104277082,350115251223378,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,103,00A650A9,,117.33,216.53,,103
0,P000100010000100001000000427,M000100010000100001011485100,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11485100,000210400974,350116016399073,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,105,00A67458,,215.32,328.34,,105
0,P000100010000100001000000427,M000100010000100001011497737,4/11/2019 4:37:42 AM,DD RAJKOT,0,,11497737,18550F41BDDE,400013112209928,Active,CISCO,-,-,LCORK680,M000100010000100001000018899,Dummy,106,CISCO,,217.66,331.00,,106
0,P000100010000100001000000427,M000100010000100001011499848,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11499848,000210397634,350116022345565,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,107,00A6E16D,,152.55,257.01,,107
0,P000100010000100001000000427,M000100010000100001011502134,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11502134,000104117387,350115237369097,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,108,00A6F24C,,229.86,344.86,,108
0,P000100010000100001000000427,M000100010000100001011502757,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11502757,000095412052,350115235351865,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,109,00A6F8E0,,117.33,216.53,,109
0,P000100010000100001000000427,M000100010000100001011527831,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11527831,000105268619,350116029004074,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,110,00A7B4A9,,153.88,271.40,,110
0,P000100010000100001000000427,M000100010000100001011582921,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11582921,000034559286,320013158235388,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,111,00A99DC5,,210.90,323.32,,111
0,P000100010000100001000000427,M000100010000100001011592939,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11592939,000015399983,320012128274808,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,113,00A9DF7A,,239.22,394.12,,113
0,P000100010000100001000000427,M000100010000100001011609262,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11609262,000039997580,350116029022555,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,114,00AA677A,,195.60,305.92,,114
0,P000100010000100001000000427,M000100010000100001011631475,4/11/2019 4:37:41 AM,DD RAJKOT,0,,11631475,000212076483,350116032099012,Active,NDS,-,-,LCORK680,M000100010000100001000018899,Dummy,116,00AB2078,,162.72,281.44,,116
