SystemNotes,guproplanid,guaccountid,ExpiryDate,ProPlanCode,B_Isvalid,CAFReserve,SMSSID,VCNO,STBNO,Status,CASType,RefNo,NextRenewal,LCOCode,GULCOID,SubsName,RowNumber,MainKey,DateofActivated,TotalB2BAmount,TotalB2CAmount,BillingDetails,id
0,P000100010000100001000000240,M000100010000100001011468787,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468787,000090696212,350015021136837,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,33,00A5E8EF,,243.10,359.90,,33
0,P000100010000100001000000240,M000100010000100001011468791,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468791,000090877861,350015021341023,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,34,00A5E8F2,,212.12,350.46,,34
0,P000100010000100001000000240,M000100010000100001011468793,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468793,000094920733,350015066018759,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,35,00A5E8F4,,243.28,385.86,,35
0,P000100010000100001000000240,M000100010000100001011468794,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468794,000090877895,350015021341015,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,36,00A5E8F5,,255.22,399.43,,36
0,P000100010000100001000000240,M000100010000100001011468795,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468795,000091562314,350015066020516,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,37,00A5E8F6,,238.46,393.24,,37
0,P000100010000100001000000240,M000100010000100001011468796,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468796,000090695172,350015021136472,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,38,00A5E8F7,,243.10,359.90,,38
0,P000100010000100001000000240,M000100010000100001011468797,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468797,000090877952,350015021340991,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,39,00A5E8F8,,255.82,374.36,,39
0,P000100010000100001000000240,M000100010000100001011468798,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468798,000090696451,350015021136936,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,40,00A5E8F9,,218.36,357.54,,40
0,P000100010000100001000000240,M000100010000100001011468800,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468800,000090904418,350015021125913,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,42,00A5E8FC,,219.20,332.76,,42
0,P000100010000100001000000240,M000100010000100001011468801,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468801,000091428508,350015071154664,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,43,00A5E8FB,,242.06,358.72,,43
0,P000100010000100001000000240,M000100010000100001011468804,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11468804,000026732198,320012344265218,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,44,00A5E8FF,,206.92,344.56,,44
0,P000100010000100001000000240,M000100010000100001011469029,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469029,000091563700,350015066020466,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,45,00A5EAC4,,248.56,404.74,,45
0,P000100010000100001000000240,M000100010000100001011469030,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469030,000094858909,350015071148054,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,46,00A5EAC5,,203.82,341.02,,46
0,P000100010000100001000000240,M000100010000100001011469032,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469032,000090696410,350015021136928,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,47,00A5EAC7,,212.12,350.46,,47
0,P000100010000100001000000240,M000100010000100001011469033,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469033,000090903907,350015021125764,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,48,00A5EAC8,,212.12,350.46,,48
0,P000100010000100001000000240,M000100010000100001011469050,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469050,000090904780,350015021126028,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,49,00A5EAD7,,101.96,212.40,,49
0,P000100010000100001000000240,M000100010000100001011469051,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469051,000091563585,350015066020433,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,50,00A5EAD9,,200.98,337.78,,50
0,P000100010000100001000000240,M000100010000100001011469052,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469052,000091428698,350015071154748,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,51,00A5EADA,,296.36,459.03,,51
0,P000100010000100001000000240,M000100010000100001011469053,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469053,000090904640,350015021125988,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,52,00A5EADB,,203.82,341.02,,52
0,P000100010000100001000000240,M000100010000100001011469054,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469054,000090696360,350015021136902,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,53,00A5EADC,,227.80,381.14,,53
0,P000100010000100001000000240,M000100010000100001011469062,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469062,000091566703,350015066019658,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,55,00A5EAE5,,223.54,363.44,,55
0,P000100010000100001000000240,M000100010000100001011469063,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469063,000090696436,350015021136944,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,56,00A5EAE6,,217.32,356.36,,56
0,P000100010000100001000000240,M000100010000100001011469064,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11469064,000090878281,350015021340827,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,57,00A5EAE7,,180.46,314.48,,57
0,P000100010000100001000000240,M000100010000100001011520068,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11520068,000091592733,350015071142800,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,58,00A77A2F,,215.36,366.98,,58
0,P000100010000100001000000240,M000100010000100001011554862,4/10/2019 8:28:21 PM,DD PUNE 1,0,,11554862,000092158740,350015076002934,Active,NDS,-,-,LCOPN285,M000100010000100001000012576,Dummy,59,00A8A325,,194.28,304.44,,59
